fips,state,county,year,tot_pop,tot_male,tot_female,nh_male,nh_female,h_male,h_female,wa_male,wa_female,ba_male,ba_female,ia_male,ia_female,aa_male,aa_female,na_male,na_female,tom_male,tom_female,nhwa_male,nhwa_female,nhba_male,nhba_female,nhia_male,nhia_female,nhaa_male,nhaa_female,nhna_male,nhna_female,nhtom_male,nhtom_female,hwa_male,hwa_female,hba_male,hba_female,hia_male,hia_female,haa_male,haa_female,hna_male,hna_female,htom_male,htom_female,cx,cy
45059,45,059,2010,66500,32299,34201,30829,32955,1470,1246,23645,24532,8041,9048,103,108,100,123,35,14,375,376,22394,23474,7913,8940,70,80,88,108,13,7,351,346,1251,1058,128,108,33,28,12,15,22,7,24,30,943.6980743,479.0384138
45061,45,061,2010,19191,9956,9235,9771,9123,185,112,3442,3077,6368,6014,62,34,33,36,1,0,50,74,3298,3002,6342,5984,52,29,33,36,0,0,46,72,144,75,26,30,10,5,0,0,1,0,4,2,986.1657291,481.5440067
45063,45,063,2010,263406,128646,134760,120358,128413,8288,6347,105673,109434,18224,20466,787,646,1834,2059,106,92,2022,2063,98720,104104,17502,19878,495,474,1781,2014,56,57,1804,1886,6953,5330,722,588,292,172,53,45,50,35,218,177,963.5356697,493.1169117
45065,45,065,2010,10228,5560,4668,5489,4629,71,39,2684,2306,2795,2283,25,16,20,24,2,0,34,39,2635,2280,2781,2270,20,16,20,24,1,0,32,39,49,26,14,13,5,0,0,0,1,0,2,0,939.0065967,496.8092149
45067,45,067,2010,33001,15084,17917,14652,17581,432,336,6586,7176,8167,10342,88,86,82,100,7,6,154,207,6260,6940,8101,10276,64,70,78,98,2,3,147,194,326,236,66,66,24,16,4,2,5,3,7,13,1007.726132,480.8095467
45069,45,069,2010,28873,15232,13641,14542,13492,690,149,6458,5781,7843,6949,665,635,50,46,7,7,209,223,5925,5704,7757,6918,614,612,43,44,3,3,200,211,533,77,86,31,51,23,7,2,4,4,9,12,997.6656326,466.7266369
45071,45,071,2010,37575,18273,19302,16855,18125,1418,1177,12111,12610,5693,6208,140,120,70,88,42,32,217,244,11010,11708,5539,6065,48,52,58,81,7,3,193,216,1101,902,154,143,92,68,12,7,35,29,24,28,954.1379741,483.2488962
45073,45,073,2010,74359,36723,37636,34955,36061,1768,1575,33157,33768,2789,2951,97,97,202,265,18,17,460,538,31558,32331,2709,2899,73,74,188,251,10,9,417,497,1599,1437,80,52,24,23,14,14,8,8,43,41,917.8049048,474.5807241
45075,45,075,2010,92346,43379,48967,42387,48145,992,822,15790,16506,26495,31214,229,263,366,418,24,21,475,545,15136,15995,26273,31024,207,236,356,408,11,9,404,473,654,511,222,190,22,27,10,10,13,12,71,72,976.862932,504.7353467
45077,45,077,2010,119217,59536,59681,57420,58013,2116,1668,53556,53936,3980,3998,136,112,1102,855,21,23,741,757,51594,52420,3918,3944,107,89,1089,842,12,8,700,710,1962,1516,62,54,29,23,13,13,9,15,41,47,925.3296019,469.8666053
45079,45,079,2010,385745,188017,197728,177622,189368,10395,8360,94782,93573,84407,94753,871,698,4182,4586,267,220,3508,3898,87204,87729,82667,93059,514,499,4070,4506,180,151,2987,3424,7578,5844,1740,1694,357,199,112,80,87,69,521,474,971.7734772,488.4688727
45081,45,081,2010,19926,10007,9919,8331,8825,1676,1094,7103,6757,2518,2832,143,111,26,37,101,44,116,138,5707,5857,2461,2774,33,28,25,37,3,0,102,129,1396,900,57,58,110,83,1,0,98,44,14,9,952.4865486,491.8493153
45083,45,083,2010,284713,137945,146768,128803,139127,9142,7641,105000,109084,27456,31907,573,509,2868,3025,53,63,1995,2180,97002,102504,27005,31459,259,276,2787,2967,27,31,1723,1890,7998,6580,451,448,314,233,81,58,26,32,272,290,942.127613,465.9639498
45085,45,085,2010,107570,51796,55774,49838,54123,1958,1651,26590,26540,23588,27205,216,237,458,777,63,57,881,958,25117,25371,23351,26948,138,180,426,754,43,37,763,833,1473,1169,237,257,78,57,32,23,20,20,118,125,984.4314289,489.1526197
45087,45,087,2010,28867,13735,15132,13587,14987,148,145,9225,10051,4259,4820,54,34,37,44,5,2,155,181,9126,9959,4225,4781,44,27,37,44,3,1,152,175,99,92,34,39,10,7,0,0,2,1,3,6,951.9070136,471.8491041
45089,45,089,2010,34358,16708,17650,16163,17498,545,152,5691,5509,10761,11909,75,57,71,68,6,2,104,105,5267,5440,10677,11838,49,49,69,68,2,1,99,102,424,69,84,71,26,8,2,0,4,1,5,3,1001.270466,495.4114451
45091,45,091,2010,226971,109521,117450,104274,112515,5247,4935,84829,88943,20083,23549,1092,1017,1632,1897,99,96,1786,1948,80337,84741,19768,23199,908,875,1607,1862,26,48,1628,1790,4492,4202,315,350,184,142,25,35,73,48,158,158,960.8228705,461.9067579
46003,46,003,2010,2713,1383,1330,1328,1296,55,34,1313,1279,7,0,44,27,3,4,0,0,16,20,1261,1246,6,0,42,27,3,4,0,0,16,19,52,33,1,0,2,0,0,0,0,0,0,1,560.016104,232.8149098
46005,46,005,2010,17408,8760,8648,8016,8057,744,591,8053,8036,93,62,132,107,321,261,4,8,157,174,7405,7532,73,42,97,79,318,258,4,5,119,141,648,504,20,20,35,28,3,3,0,3,38,33,566.4104519,212.7124095
46007,46,007,2010,3439,1693,1746,1651,1703,42,43,609,576,18,10,1008,1064,12,21,0,0,46,75,588,552,16,10,993,1049,12,21,0,0,42,71,21,24,2,0,15,15,0,0,0,0,4,4,494.4449753,245.1993053
46009,46,009,2010,7077,4138,2939,4032,2914,106,25,3528,2863,65,2,487,39,5,4,0,0,53,31,3444,2842,61,2,473,36,5,4,0,0,49,30,84,21,4,0,14,3,0,0,0,0,4,1,573.7498839,254.3868029
46011,46,011,2010,32003,16401,15602,16010,15277,391,325,15408,14712,162,79,156,160,441,379,7,8,227,264,15109,14463,151,69,128,143,439,374,4,4,179,224,299,249,11,10,28,17,2,5,3,4,48,40,597.1089316,214.5157618
46013,46,013,2010,36627,17831,18796,17540,18525,291,271,16759,17568,113,63,500,612,153,192,27,26,279,335,16547,17381,105,58,477,583,147,191,22,20,242,292,212,187,8,5,23,29,6,1,5,6,37,43,565.7448571,178.6021883
46015,46,015,2010,5275,2557,2718,2515,2679,42,39,2311,2383,10,5,174,250,8,19,0,1,54,60,2277,2356,10,5,167,240,8,19,0,1,53,58,34,27,0,0,7,10,0,0,0,0,1,2,549.1065837,232.5235784
46017,46,017,2010,1935,947,988,929,971,18,17,153,175,2,1,786,800,0,1,0,0,6,11,152,174,2,1,771,786,0,1,0,0,4,9,1,1,0,0,15,14,0,0,0,0,2,2,546.9352027,221.9771306
46019,46,019,2010,10138,5104,5034,4943,4902,161,132,4842,4783,20,14,108,96,25,27,4,2,105,112,4709,4678,19,13,89,82,24,26,4,2,98,101,133,105,1,1,19,14,1,1,0,0,7,11,459.7351652,192.9182076
46021,46,021,2010,1466,750,716,742,702,8,14,718,684,4,0,19,15,1,6,0,0,8,11,711,674,4,0,18,13,1,4,0,0,8,11,7,10,0,0,1,2,0,2,0,0,0,0,531.6189262,172.1854972
46023,46,023,2010,9144,4520,4624,4447,4523,73,101,2959,2997,18,7,1411,1446,23,27,6,7,103,140,2934,2963,16,4,1384,1415,21,25,3,5,89,111,25,34,2,3,27,31,2,2,3,2,14,29,559.3096348,247.7128512
46025,46,025,2010,3686,1851,1835,1823,1814,28,21,1804,1798,8,0,20,13,5,8,0,0,14,16,1779,1778,7,0,18,12,5,8,0,0,14,16,25,20,1,0,2,1,0,0,0,0,0,0,577.9846989,200.0843425
46027,46,027,2010,13861,6748,7113,6577,6937,171,176,6146,6536,126,54,200,215,97,112,19,16,160,180,6054,6432,114,44,183,198,92,106,7,5,127,152,92,104,12,10,17,17,5,6,12,11,33,28,592.8754209,256.7610238
46029,46,029,2010,27231,13578,13653,13329,13434,249,219,12999,13097,66,29,275,278,42,64,17,11,179,174,12826,12946,51,23,245,248,39,57,10,9,158,151,173,151,15,6,30,30,3,7,7,2,21,23,589.1167615,196.7728429
46031,46,031,2010,4074,2077,1997,2013,1950,64,47,659,592,7,0,1359,1347,8,13,0,1,44,44,652,586,6,0,1303,1307,8,13,0,1,44,43,7,6,1,0,56,40,0,0,0,0,0,1,508.3459537,172.8235235
46033,46,033,2010,8250,4169,4081,4076,4002,93,79,3947,3863,13,5,128,123,19,26,1,1,61,63,3867,3794,12,5,120,118,19,25,1,1,57,59,80,69,1,0,8,5,0,1,0,0,4,4,458.0543341,228.6148153
46035,46,035,2010,19533,9662,9871,9481,9729,181,142,9155,9377,58,40,252,250,35,50,4,12,158,142,9024,9296,48,31,232,227,35,47,2,9,140,119,131,81,10,9,20,23,0,3,2,3,18,23,568.6954203,234.2864806
46037,46,037,2010,5724,2860,2864,2822,2829,38,35,2533,2528,12,4,263,259,10,21,0,1,42,51,2509,2501,10,3,254,256,10,21,0,1,39,47,24,27,2,1,9,3,0,0,0,0,3,4,580.7648877,185.323223
46039,46,039,2010,4352,2248,2104,2206,2073,42,31,2192,2061,8,4,25,15,4,8,0,0,19,16,2155,2032,8,4,20,13,4,8,0,0,19,16,37,29,0,0,5,2,0,0,0,0,0,0,599.7213934,203.202656
46041,46,041,2010,5336,2621,2715,2556,2674,65,41,577,596,6,2,1942,2039,5,7,0,0,91,71,569,588,6,2,1897,2009,5,7,0,0,79,68,8,8,0,0,45,30,0,0,0,0,12,3,514.0123711,189.1716168
46043,46,043,2010,2994,1496,1498,1481,1485,15,13,1434,1437,5,2,37,33,6,7,0,0,14,19,1426,1429,5,2,31,30,6,7,0,0,13,17,8,8,0,0,6,3,0,0,0,0,1,2,563.9795573,242.5617461
46045,46,045,2010,4079,2075,2004,2049,1984,26,20,2021,1966,4,2,28,19,2,4,0,0,20,13,1998,1946,4,2,25,19,2,4,0,0,20,13,23,20,0,0,3,0,0,0,0,0,0,0,548.0587488,183.0317735
46047,46,047,2010,7110,3602,3508,3509,3416,93,92,3194,3119,45,12,238,248,16,23,3,2,106,104,3144,3072,39,9,223,233,15,18,0,1,88,83,50,47,6,3,15,15,1,5,3,1,18,21,455.552135,241.1929496
46049,46,049,2010,2364,1162,1202,1154,1193,8,9,1134,1172,3,2,16,17,0,3,0,0,9,8,1128,1163,3,2,14,17,0,3,0,0,9,8,6,9,0,0,2,0,0,0,0,0,0,0,549.1597824,193.1580961
46051,46,051,2010,7340,3725,3615,3636,3555,89,60,3647,3533,11,5,27,35,9,16,0,0,31,26,3566,3480,11,5,22,30,9,16,0,0,28,24,81,53,0,0,5,5,0,0,0,0,3,2,597.7607793,191.2317424
46053,46,053,2010,4268,2149,2119,2121,2093,28,26,1931,1893,14,9,149,160,9,8,0,0,46,49,1916,1881,13,9,140,149,9,8,0,0,43,46,15,12,1,0,9,11,0,0,0,0,3,3,546.3176277,247.5211136
46055,46,055,2010,1924,966,958,951,944,15,14,895,884,7,7,31,36,7,5,0,0,26,26,886,875,7,7,25,32,7,5,0,0,26,25,9,9,0,0,6,4,0,0,0,0,0,1,498.9426026,213.4806458
46057,46,057,2010,5920,2954,2966,2873,2914,81,52,2915,2915,5,3,18,27,1,7,0,0,15,14,2838,2864,4,3,16,27,0,6,0,0,15,14,77,51,1,0,2,0,1,1,0,0,0,0,589.0063346,205.5963685
46059,46,059,2010,3438,1708,1730,1695,1723,13,7,1678,1700,2,1,18,18,0,2,0,0,10,9,1666,1694,2,1,17,17,0,2,0,0,10,9,12,6,0,0,1,1,0,0,0,0,0,0,551.5228301,208.4935568
46061,46,061,2010,3330,1671,1659,1662,1655,9,4,1643,1626,0,0,18,17,0,3,0,0,10,13,1635,1622,0,0,17,17,0,3,0,0,10,13,8,4,0,0,1,0,0,0,0,0,0,0,576.1498383,234.4494702
46063,46,063,2010,1249,651,598,635,595,16,3,605,559,3,3,25,19,1,2,0,0,17,15,595,556,2,3,20,19,1,2,0,0,17,15,10,3,1,0,5,0,0,0,0,0,0,0,461.5549799,173.4708259
46065,46,065,2010,17074,8286,8788,8132,8642,154,146,7234,7504,45,41,791,995,41,52,0,2,175,194,7132,7418,45,40,764,955,41,51,0,0,150,178,102,86,0,1,27,40,0,1,0,2,25,16,530.9444321,212.2991646
46067,46,067,2010,7343,3579,3764,3522,3720,57,44,3498,3669,12,12,34,45,6,4,0,0,29,34,3451,3631,12,12,25,40,6,4,0,0,28,33,47,38,0,0,9,5,0,0,0,0,1,1,576.6312944,244.355803
46069,46,069,2010,1417,735,682,722,672,13,10,647,600,6,4,56,54,3,4,1,0,22,20,641,595,6,4,49,49,3,4,1,0,22,20,6,5,0,0,7,5,0,0,0,0,0,0,541.5939088,208.1469023
46071,46,071,2010,3039,1527,1512,1504,1490,23,22,701,637,11,8,743,796,12,6,1,0,59,65,691,629,11,8,733,784,12,6,1,0,56,63,10,8,0,0,10,12,0,0,0,0,3,2,496.1141266,230.7691205
46073,46,073,2010,2085,1011,1074,973,1038,38,36,998,1045,0,0,8,16,2,1,0,3,3,9,960,1012,0,0,8,15,2,1,0,3,3,7,38,33,0,0,0,1,0,0,0,0,0,2,558.8918416,222.6456243
46075,46,075,2010,1012,502,510,494,504,8,6,477,476,1,0,13,22,0,0,0,0,11,12,469,470,1,0,13,22,0,0,0,0,11,12,8,6,0,0,0,0,0,0,0,0,0,0,515.9163301,224.0144785
46077,46,077,2010,5152,2615,2537,2576,2509,39,28,2579,2484,2,1,17,27,2,4,0,0,15,21,2540,2456,2,1,17,27,2,4,0,0,15,21,39,28,0,0,0,0,0,0,0,0,0,0,582.6370039,214.3478162
46079,46,079,2010,11260,5728,5532,5625,5464,103,68,5556,5365,33,17,42,51,35,40,1,2,61,57,5468,5306,30,16,37,49,35,40,1,2,54,51,88,59,3,1,5,2,0,0,0,0,7,6,589.994154,224.5586267
46081,46,081,2010,24193,11980,12213,11669,11920,311,293,11399,11584,65,41,223,270,76,89,2,4,215,225,11130,11331,61,37,204,250,76,89,1,3,197,210,269,253,4,4,19,20,0,0,1,1,18,15,452.65426,208.297831
46083,46,083,2010,45190,22377,22813,22105,22531,272,282,21578,22021,191,119,132,115,211,257,5,0,260,301,21328,21758,188,118,124,111,211,256,5,0,249,288,250,263,3,1,8,4,0,1,0,0,11,13,598.3448907,246.2122382
46085,46,085,2010,3770,1976,1794,1955,1779,21,15,1183,1061,5,5,728,679,4,7,0,0,56,42,1171,1050,5,5,720,675,4,7,0,0,55,42,12,11,0,0,8,4,0,0,0,0,1,0,533.334262,226.7467049
46087,46,087,2010,5628,2811,2817,2756,2792,55,25,2770,2772,3,2,21,26,0,2,1,0,16,15,2716,2750,3,2,21,25,0,2,0,0,16,13,54,22,0,0,0,1,0,0,1,0,0,2,584.8802607,234.6030431
46089,46,089,2010,2454,1212,1242,1200,1234,12,8,1184,1214,0,0,16,18,0,0,0,0,12,10,1172,1206,0,0,16,18,0,0,0,0,12,10,12,8,0,0,0,0,0,0,0,0,0,0,548.2974965,172.962222
46091,46,091,2010,4659,2510,2149,2279,2100,231,49,2194,1926,18,11,243,167,13,11,0,0,42,34,2054,1887,12,10,159,158,13,11,0,0,41,34,140,39,6,1,84,9,0,0,0,0,1,0,581.0609537,173.976465
46093,46,093,2010,25454,12999,12455,12577,12071,422,384,12031,11581,223,111,293,327,67,81,17,10,368,345,11699,11296,202,98,269,293,66,78,13,7,328,299,332,285,21,13,24,34,1,3,4,3,40,46,475.2086646,203.9771673
46095,46,095,2010,2051,1048,1003,1032,983,16,20,419,413,8,7,551,515,8,13,0,0,62,55,409,398,8,7,546,510,8,13,0,0,61,55,10,15,0,0,5,5,0,0,0,0,1,0,514.1314241,235.0352153
46097,46,097,2010,2382,1206,1176,1198,1163,8,13,1168,1142,1,0,19,20,0,3,0,0,18,11,1160,1129,1,0,19,20,0,3,0,0,18,11,8,13,0,0,0,0,0,0,0,0,0,0,580.0165499,224.410674
46099,46,099,2010,169987,84814,85173,81018,81967,3796,3206,75650,77038,3714,2828,2283,2129,1233,1342,102,67,1832,1769,72468,74343,3614,2772,2048,1910,1213,1314,34,31,1641,1597,3182,2695,100,56,235,219,20,28,68,36,191,172,596.9313667,234.7343152
46101,46,101,2010,6498,3262,3236,3189,3176,73,60,2701,2629,19,20,432,482,28,31,0,0,82,74,2652,2594,18,20,416,462,28,31,0,0,75,69,49,35,1,0,16,20,0,0,0,0,7,5,599.5075591,224.624545
46103,46,103,2010,101348,50524,50824,48440,48820,2084,2004,42753,42787,692,375,4804,5200,513,593,35,43,1727,1826,41404,41484,662,348,4334,4745,503,583,30,40,1507,1620,1349,1303,30,27,470,455,10,10,5,3,220,206,471.8816002,220.1176301
46105,46,105,2010,2995,1509,1486,1501,1483,8,3,1465,1444,0,0,32,33,0,0,0,0,12,9,1457,1441,0,0,32,33,0,0,0,0,12,9,8,3,0,0,0,0,0,0,0,0,0,0,482.0186716,177.6059492
46107,46,107,2010,2339,1166,1173,1158,1169,8,4,1138,1136,0,1,22,27,0,3,0,0,6,6,1130,1133,0,1,22,27,0,2,0,0,6,6,8,3,0,0,0,0,0,1,0,0,0,0,532.6229477,192.6886136
46109,46,109,2010,10193,5116,5077,5052,5016,64,61,3249,3101,11,4,1704,1804,12,17,1,0,139,151,3218,3073,9,2,1676,1776,12,17,1,0,136,148,31,28,2,2,28,28,0,0,0,0,3,3,594.0959156,177.9216916
46111,46,111,2010,2352,1227,1125,1219,1117,8,8,1188,1090,0,0,23,19,0,1,0,0,16,15,1181,1082,0,0,23,19,0,1,0,0,15,15,7,8,0,0,0,0,0,0,0,0,1,0,570.0416109,224.1659218
46113,46,113,2010,13644,6727,6917,6579,6773,148,144,234,228,0,3,6433,6617,9,7,2,0,49,62,219,216,0,3,6303,6489,9,7,2,0,46,58,15,12,0,0,130,128,0,0,0,0,3,4,476.1156121,239.9148023
46115,46,115,2010,6409,3239,3170,3205,3143,34,27,3147,3091,5,7,57,46,2,3,1,0,27,23,3114,3064,5,7,56,46,2,3,1,0,27,23,33,27,0,0,1,0,0,0,0,0,0,0,565.3692911,197.4961784
46117,46,117,2010,2983,1495,1488,1484,1476,11,12,1366,1329,5,2,87,118,1,2,0,0,36,37,1356,1317,5,2,86,118,1,2,0,0,36,37,10,12,0,0,1,0,0,0,0,0,0,0,515.7215552,210.9087748
46119,46,119,2010,1374,745,629,735,621,10,8,705,597,0,0,22,16,0,1,0,0,18,15,697,589,0,0,22,16,0,1,0,0,16,15,8,8,0,0,0,0,0,0,0,0,2,0,528.5173843,202.6402784
46121,46,121,2010,9659,4742,4917,4620,4805,122,112,514,461,13,4,4128,4359,8,14,0,0,79,79,502,445,13,4,4028,4269,8,14,0,0,69,73,12,16,0,0,100,90,0,0,0,0,10,6,514.3628579,246.3215701
46123,46,123,2010,5646,2798,2848,2760,2815,38,33,2328,2382,15,13,384,383,13,18,0,0,58,52,2305,2361,14,13,373,372,13,18,0,0,55,51,23,21,1,0,11,11,0,0,0,0,3,1,532.0751252,242.7235576
46125,46,125,2010,8353,4205,4148,4149,4103,56,45,4088,4064,12,5,52,34,12,12,1,0,40,33,4045,4025,12,5,43,28,12,12,1,0,36,33,43,39,0,0,9,6,0,0,0,0,4,0,589.3433068,245.2418989
46127,46,127,2010,14501,7273,7228,7114,7081,159,147,7008,6985,52,35,56,53,52,70,4,5,101,80,6868,6845,46,31,53,51,51,70,4,5,92,79,140,140,6,4,3,2,1,0,0,0,9,1,599.5273443,259.2011751
46129,46,129,2010,5454,2665,2789,2633,2765,32,24,2230,2299,13,11,361,401,10,18,0,0,51,60,2204,2281,13,11,355,395,10,18,0,0,51,60,26,18,0,0,6,6,0,0,0,0,0,0,531.5114927,182.0761406
46135,46,135,2010,22460,11572,10888,11153,10656,419,232,10702,10418,289,49,384,229,55,58,5,5,137,129,10363,10235,275,38,340,200,52,57,3,5,120,121,339,183,14,11,44,29,3,1,2,0,17,8,584.0434881,253.9726665
46137,46,137,2010,2817,1362,1455,1321,1409,41,46,347,311,8,0,960,1091,1,3,0,0,46,50,335,302,8,0,931,1056,1,3,0,0,46,48,12,9,0,0,29,35,0,0,0,0,0,2,497.5396168,193.4815015
47001,47,001,2010,75160,36322,38838,35344,38003,978,835,33738,36068,1414,1481,134,114,379,444,24,27,633,704,32889,35336,1380,1458,101,87,366,431,15,25,593,666,849,732,34,23,33,27,13,13,9,2,40,38,886.4159188,438.5576239
47003,47,003,2010,45161,22412,22749,19662,20412,2750,2337,19776,20149,1899,1847,183,153,182,213,28,20,344,367,17367,18124,1750,1718,67,55,153,183,8,6,317,326,2409,2025,149,129,116,98,29,30,20,14,27,41,836.0502447,462.1069191
47005,47,005,2010,16499,8083,8416,7924,8289,159,127,7777,8077,159,169,41,32,26,47,0,0,80,91,7631,7957,155,167,35,29,26,47,0,0,77,89,146,120,4,2,6,3,0,0,0,0,3,2,797.2650393,449.4858337
47007,47,007,2010,12863,6960,5903,6810,5812,150,91,6418,5737,429,49,33,24,15,13,0,1,65,79,6278,5648,426,49,30,22,15,13,0,1,61,79,140,89,3,0,3,2,0,0,0,0,4,0,864.8664806,456.5274093
47009,47,009,2010,123119,59617,63502,57690,61962,1927,1540,56290,60173,1788,1716,242,192,388,547,34,37,875,837,54604,58803,1711,1670,174,147,356,528,19,29,826,785,1686,1370,77,46,68,45,32,19,15,8,49,52,894.1077985,450.2532471
47011,47,011,2010,99078,48229,50849,45707,48746,2522,2103,44524,47149,2195,2166,293,219,432,482,43,47,742,786,42423,45353,2089,2070,109,121,402,457,20,34,664,711,2101,1796,106,96,184,98,30,25,23,13,78,75,874.4344018,468.5690389
47013,47,013,2010,40696,19849,20847,19568,20624,281,223,19480,20461,80,76,69,50,49,60,4,5,167,195,19236,20268,69,73,57,38,46,58,1,3,159,184,244,193,11,3,12,12,3,2,3,2,8,11,886.5376484,430.2684932
47015,47,015,2010,13795,6825,6970,6721,6872,104,98,6624,6765,92,83,18,18,16,16,2,1,73,87,6523,6667,90,83,17,18,16,16,2,1,73,87,101,98,2,0,1,0,0,0,0,0,0,0,844.3822249,452.5695259
47017,47,017,2010,28518,13776,14742,13462,14440,314,302,12029,12975,1433,1456,71,67,29,40,4,3,210,201,11763,12725,1414,1438,55,47,26,37,3,3,201,190,266,250,19,18,16,20,3,3,1,0,9,11,788.6400543,452.8367205
47019,47,019,2010,57358,28060,29298,27564,28862,496,436,27181,28472,429,345,70,68,73,106,12,17,295,290,26736,28100,416,329,57,47,68,104,7,15,280,267,445,372,13,16,13,21,5,2,5,2,15,23,933.1613622,427.0720759
47021,47,021,2010,39103,19533,19570,19015,19149,518,421,18881,18894,298,276,73,66,70,87,7,13,204,234,18408,18521,285,267,58,48,66,85,4,11,194,217,473,373,13,9,15,18,4,2,3,2,10,17,819.5619463,441.8429329
47023,47,023,2010,17146,8288,8858,8113,8691,175,167,7350,7822,749,810,46,44,29,47,0,0,114,135,7190,7673,742,805,40,36,28,44,0,0,113,133,160,149,7,5,6,8,1,3,0,0,1,2,786.1013055,469.3157026
47025,47,025,2010,32234,15809,16425,15662,16271,147,154,15379,15978,153,148,59,43,77,99,1,2,140,155,15255,15841,144,147,52,35,77,99,1,2,133,147,124,137,9,1,7,8,0,0,0,0,7,8,897.2527645,426.336574
47027,47,027,2010,7871,3901,3970,3837,3922,64,48,3784,3843,55,59,15,9,10,13,1,1,36,45,3724,3798,54,59,13,6,10,13,0,1,36,45,60,45,1,0,2,3,0,0,1,0,0,0,854.0508436,429.7231842
47029,47,029,2010,35616,17274,18342,16916,18047,358,295,16508,17569,347,329,87,81,57,61,14,17,261,285,16215,17340,338,321,60,50,51,59,10,15,242,262,293,229,9,8,27,31,6,2,4,2,19,23,911.8416348,440.8162641
47031,47,031,2010,52780,25654,27126,24540,26210,1114,916,23954,25396,951,927,97,88,207,263,14,25,431,427,22949,24573,920,905,70,60,198,254,8,19,395,399,1005,823,31,22,27,28,9,9,6,6,36,28,845.0472771,461.7975398
47033,47,033,2010,14586,7012,7574,6362,6984,650,590,5920,6421,889,973,54,32,27,24,4,0,118,124,5346,5887,863,958,26,19,27,23,3,0,97,97,574,534,26,15,28,13,0,1,1,0,21,27,772.7877467,458.7567819
47035,47,035,2010,56130,27407,28723,26719,28102,688,621,26842,28106,134,94,102,93,87,151,36,17,206,262,26245,27555,108,83,76,67,85,149,15,12,190,236,597,551,26,11,26,26,2,2,21,5,16,26,868.4711797,445.7497586
47037,47,037,2010,628133,304331,323802,270560,296154,33771,27648,204324,210653,81956,94582,1629,1449,9572,9976,347,280,6503,6862,174684,186494,80239,93042,705,735,9404,9799,134,129,5394,5955,29640,24159,1717,1540,924,714,168,177,213,151,1109,907,826.8157007,443.6566615
47039,47,039,2010,11742,5796,5946,5611,5834,185,112,5506,5685,166,159,34,23,17,19,2,1,71,59,5335,5580,162,156,26,21,16,18,1,1,71,58,171,105,4,3,8,2,1,1,1,0,0,1,797.4531842,463.2730731
47041,47,041,2010,18727,9276,9451,8541,8975,735,476,8945,9154,163,139,40,28,26,41,4,0,98,89,8268,8717,126,118,29,19,26,39,3,0,89,82,677,437,37,21,11,9,0,2,1,0,9,7,849.2870444,447.1580615
47043,47,043,2010,49733,24422,25311,23559,24589,863,722,22749,23619,1081,1019,118,99,97,139,7,8,370,427,21968,22975,1061,995,89,80,88,127,5,8,348,404,781,644,20,24,29,19,9,12,2,0,22,23,813.4701194,445.4774081
47045,47,045,2010,38349,18471,19878,17929,19418,542,460,15476,16425,2565,2927,50,48,96,112,12,23,272,343,15010,16029,2535,2906,38,39,89,105,7,16,250,323,466,396,30,21,12,9,7,7,5,7,22,20,766.0113493,451.9849239
47047,47,047,2010,38432,19062,19370,18600,18954,462,416,13587,13376,5157,5647,56,46,84,107,11,17,167,177,13174,13020,5129,5619,52,42,81,100,7,10,157,163,413,356,28,28,4,4,3,7,4,7,10,14,767.9130831,477.1872502
47049,47,049,2010,17946,8852,9094,8749,9018,103,76,8712,8945,35,26,24,21,20,20,1,0,60,82,8615,8874,31,23,23,20,20,20,1,0,59,81,97,71,4,3,1,1,0,0,0,0,1,1,868.6597426,433.0566732
47051,47,051,2010,41010,20019,20991,19461,20470,558,521,18460,19274,1004,1109,73,70,122,192,23,23,337,323,17964,18831,986,1083,65,65,117,181,13,14,316,296,496,443,18,26,8,5,5,11,10,9,21,27,845.642758,471.6440244
47053,47,053,2010,49717,23700,26017,23130,25559,570,458,19009,20458,4260,5125,58,47,58,69,14,18,301,300,18500,20074,4236,5093,52,37,55,63,9,10,278,282,509,384,24,32,6,10,3,6,5,8,23,18,777.2416493,453.0125565
